,region,year,co2,co2_per_capita,population,Deaths: Outdoor air pollution,Deaths - Cause: All causes - Risk: High systolic blood pressure - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet high in sodium - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in whole grains - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Alcohol use - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in fruits - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe water source - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Secondhand smoke - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low birth weight - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Child wasting - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe sex - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in nuts and seeds - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Household air pollution from solid fuels - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Diet low in vegetables - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low physical activity - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Smoking - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: High fasting plasma glucose - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Air pollution - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: High body-mass index - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Unsafe sanitation - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: No access to handwashing facility - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Drug use - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Low bone mineral density - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Vitamin A deficiency - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Child stunting - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Discontinued breastfeeding - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Non-exclusive breastfeeding - Sex: Both - Age: All Ages (Number),Deaths - Cause: All causes - Risk: Iron deficiency - Sex: Both - Age: All Ages (Number),rate Deaths: Outdoor air pollution,rate Deaths - Cause: All causes - Risk: High systolic blood pressure - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet high in sodium - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in whole grains - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Alcohol use - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in fruits - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe water source - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Secondhand smoke - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low birth weight - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Child wasting - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe sex - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in nuts and seeds - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Household air pollution from solid fuels - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Diet low in vegetables - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low physical activity - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Smoking - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: High fasting plasma glucose - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Air pollution - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: High body-mass index - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Unsafe sanitation - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: No access to handwashing facility - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Drug use - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Low bone mineral density - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Vitamin A deficiency - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Child stunting - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Discontinued breastfeeding - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Non-exclusive breastfeeding - Sex: Both - Age: All Ages (Number),rate Deaths - Cause: All causes - Risk: Iron deficiency - Sex: Both - Age: All Ages (Number)
20853,South America,2006,912.73,2.427,376122783,131065,502278,67994,77319,176164,30628,27242,54907,107967,64282,70895,18701,82169,38038,53719,352920,383619,212461,337790,16596,19044,14034,20108,545,5831,970,9613,1730,34.84633368,133.5409666,18.07760739,20.55685098,46.83683307,8.143085552,7.24284761,14.5981585,28.70525394,17.09069562,18.84889807,4.972046588,21.84632352,10.1131869,14.28230419,93.83106154,101.9930239,56.4871392,89.80843896,4.412388919,5.063240213,3.731228374,5.34612656,0.144899492,1.550291624,0.257894508,2.555814334,0.459956184
20854,South America,2007,940.749,2.474,380325055,133885,515127,68960,78750,178782,30768,25482,55338,105132,60888,70272,19261,80161,38358,55155,355831,393720,213198,348598,15443,18545,14487,20702,477,5396,876,8870,1724,35.202782,135.4438771,18.13185829,20.70597216,47.00768399,8.089921922,6.700058191,14.55018524,27.64267003,16.00946327,18.47682636,5.064352124,21.07697059,10.08558324,14.5020685,93.55970513,103.5219728,56.05678543,91.65791089,4.060474007,4.87609211,3.809110078,5.443238548,0.125419031,1.418786359,0.23032929,2.332215531,0.453296457
20855,South America,2008,1007.52,2.621,384439475,138121,530873,70466,80462,183438,31129,24040,55912,101951,57878,70365,19914,78861,38970,57056,359677,408914,215988,363091,14502,18234,15011,21646,417,4996,792,8188,1717,35.92789216,138.0901376,18.32954329,20.92969251,47.71570349,8.097243396,6.253260022,14.54377181,26.51938904,15.05516571,18.30327128,5.180009155,20.51324204,10.13683623,14.84134791,93.55881053,106.3662882,56.18257594,94.44685669,3.772245293,4.743009286,3.904645848,5.63053521,0.10846961,1.299554371,0.206014224,2.129854121,0.44662427
20856,South America,2009,991.952,2.553,388503344,143518,549656,72604,82869,188141,31747,22784,57064,99112,55414,70576,20817,78338,39897,59246,365087,426125,220827,379083,13697,18243,15542,22680,366,4631,720,7599,1778,36.94125217,141.4803781,18.68812743,21.33031833,48.42712499,8.171615635,5.864556986,14.68816186,25.51123472,14.26345509,18.1661242,5.358255037,20.1640478,10.26940968,15.24980439,93.97267891,109.6837406,56.84043739,97.5752219,3.525580979,4.695712478,4.000480367,5.837787589,0.094207683,1.192010332,0.18532659,1.95596772,0.457653718
20857,South America,2010,1082.415,2.758,392543695,146529,560950,73598,84338,198904,31852,22790,57644,96305,53708,70766,21261,76550,40315,61012,366443,436488,222231,388290,13780,18431,15908,23481,355,4395,685,7335,1648,37.32807376,142.901289,18.74899557,21.48499672,50.67053745,8.114255917,5.805723106,14.68473465,24.53357454,13.68204373,18.02754723,5.416212328,19.50101377,10.27019425,15.54272831,93.35088161,111.194755,56.61306062,98.91637669,3.510437227,4.695273478,4.052542482,5.981754464,0.090435792,1.119620581,0.174502866,1.868581789,0.419825874
20858,South America,2011,1103.963,2.784,396571751,148733,570784,74589,85658,191197,32017,25514,58166,93190,53870,70672,21614,74841,40787,62572,366789,448382,222854,398326,15725,19488,16313,24099,422,4423,723,7784,1597,37.50468853,143.929566,18.80845013,21.59962221,48.2124608,8.073444445,6.433640302,14.6672071,23.4989002,13.58392267,17.82073479,5.450211707,18.87199474,10.28489798,15.77822925,92.48994642,113.0645334,56.19512722,100.4423535,3.965234528,4.914117042,4.113505301,6.076832235,0.106412017,1.115308891,0.182312532,1.962822612,0.402701402
20859,South America,2012,1159.7,2.895,400581563,151762,581590,75938,87091,194193,32149,20214,58656,89506,48391,70744,22176,72751,41293,63730,367450,462513,223492,409901,11847,17882,16783,24846,265,3735,566,6224,1589,37.88541811,145.1864124,18.95693837,21.74114039,48.47776781,8.025581547,5.046163345,14.64271085,22.34401387,12.08018653,17.66032352,5.535951239,18.16134508,10.30826274,15.90936925,91.72913432,115.4603813,55.79188376,102.3264768,2.957450141,4.464009743,4.189658624,6.202482165,0.066153818,0.932394385,0.141294571,1.553741004,0.396673274
20860,South America,2013,1218.74,3.012,404561948,155417,597992,77810,89419,197667,32624,20187,59775,86294,47180,71618,22797,71019,42225,65847,370813,483148,225186,426287,11779,18177,17435,25740,256,3548,536,5961,1631,38.41611916,147.8122208,19.23314844,22.1026719,48.8595136,8.064030777,4.989841506,14.77524031,21.33023148,11.66199645,17.7026041,5.634983743,17.55454272,10.43721492,16.27612293,91.65790353,119.4249737,55.66168571,105.3700186,2.911544217,4.49300783,4.309599577,6.362437231,0.063278319,0.876997952,0.13248898,1.473445545,0.403152103
20861,South America,2014,1230.511,3.012,408493800,157654,610550,79164,91140,199331,32991,19444,60542,82085,45044,72540,23193,68849,42901,67695,370960,500230,225179,439645,11187,18128,17851,26429,227,3304,488,5496,1617,38.59397621,149.4637128,19.3794863,22.31123214,48.79657904,8.076254768,4.759925365,14.82078798,20.09455223,11.02685035,17.75791946,5.677687152,16.85435617,10.50224018,16.57185495,90.81165981,122.4571829,55.12421486,107.6258685,2.738597257,4.437766253,4.369956166,6.469865638,0.055569999,0.808825005,0.119463257,1.345430457,0.395844441
20862,South America,2015,1204.961,2.922,412362689,160252,626499,81299,93595,202452,33602,18997,61872,77861,43340,73132,23797,66982,43889,69825,375015,517605,226341,454172,10792,18145,18353,27128,208,3086,455,5137,1579,38.86190586,151.9291189,19.71541126,22.69725232,49.09561544,8.148651878,4.606866845,15.00426728,18.88167918,10.51016524,17.7348732,5.770890683,16.24346765,10.64330047,16.93290927,90.94299994,125.5217831,54.88881658,110.1389656,2.617113596,4.400252614,4.450693647,6.578674726,0.050441033,0.748370326,0.11033976,1.245748012,0.382915342
20863,South America,2016,1164.898,2.799,416164871,163374,647690,84160,96922,207599,34699,19022,64088,74054,42376,73196,24648,65196,45442,72754,382486,541146,227737,474170,10700,18351,18979,27957,201,2937,436,4915,1503,39.25703763,155.6330304,20.22275446,23.28932756,49.88383558,8.337801294,4.57078464,15.39966597,17.79438995,10.18250289,17.58822166,5.922652708,15.6659066,10.91923013,17.48201376,91.90732487,130.0316384,54.72278317,113.9380166,2.571096396,4.409550464,4.560452196,6.717770275,0.048298166,0.705729917,0.104766171,1.181022317,0.361154942
20864,South America,2017,1156.734,2.755,419903920,164521,663067,86175,99346,212343,35666,18278,65386,70333,40995,72937,25482,63050,46583,74935,384268,561744,226704,489770,10105,18078,19508,28603,177,2703,399,4518,1468,39.1806297,157.9092189,20.52255192,23.65922185,50.5694255,8.493847831,4.35290054,15.57165744,16.74978409,9.762947676,17.36992596,6.068531106,15.0153397,11.0937283,17.84574909,91.51331571,133.779175,53.9894936,116.6385872,2.406502897,4.305270596,4.645824692,6.811796375,0.0421525,0.643718687,0.095021737,1.075960424,0.349603786
20865,South America,2018,1091.45,2.577,423581098,169371,678401,88190,101303,216356,36560,17957,66834,66915,40703,72788,25877,61121,47642,77005,385950,578876,229481,504294,9777,17906,19909,29129,164,2531,379,4290,1424,39.98549529,160.1584686,20.82009807,23.91584527,51.07782217,8.631168901,4.239329867,15.77832446,15.79744713,9.609257871,17.18395848,6.109101686,14.42958628,11.24743295,18.17951754,91.11596382,136.6623777,54.17640237,119.0548876,2.308176651,4.22728967,4.700162518,6.876841327,0.038717497,0.597524302,0.089475192,1.012793068,0.336181196
20866,South America,2019,1065.51,2.494,427199425,175846,699448,91077,104060,221484,37698,17749,69095,64202,40505,72991,26659,59313,49085,79322,390430,601070,234047,522673,9527,17886,20375,29812,153,2378,358,4090,1389,41.16250859,163.7286848,21.31955117,24.35864702,51.8455754,8.82445008,4.154734057,16.17394499,15.02857828,9.481520253,17.08593124,6.240411021,13.8841479,11.48994992,18.56790889,91.39291327,140.7000957,54.78635651,122.3487134,2.230105998,4.186803388,4.769435258,6.978473812,0.035814655,0.556648689,0.083801611,0.957398292,0.325140887
24024,United States,1990,5113.455,20.282,252120309,104185,503627,31621,103243,76480,42793,84,44434,17038,2894,28239,13563,365,24390,45873,515412,263408,103744,232155,85,788,24755,10793,0,40,11,201,60,41.32352543,199.756617,12.5420281,40.94989428,30.33472405,16.9732459,0.033317427,17.62412563,6.757884784,1.147864689,11.20060503,5.379574559,0.144772153,9.673952922,18.19488489,204.4309727,104.477105,41.14860894,92.08103898,0.033714063,0.312549197,9.818725075,4.280892738,0,0.015865441,0.004362996,0.079723843,0.023798162
24025,United States,1991,5057.931,19.871,254539371,103530,501715,31595,102758,75761,42153,91,44166,16175,2941,31865,13102,353,23870,48114,514215,253433,103090,237071,91,798,26246,10994,0,38,12,194,58,40.67347208,197.1070322,12.41261809,40.37017912,29.76396135,16.56050293,0.035750854,17.35134326,6.354616159,1.155420471,12.51869205,5.147337305,0.138681886,9.377724124,18.90238033,202.0178639,99.56534386,40.50061081,93.13726166,0.035750854,0.313507493,10.311175,4.319174655,0,0.014928928,0.004714398,0.076216107,0.022786259
24026,United States,1992,5167.481,20.108,256990608,102847,499454,31654,102023,75292,41472,98,43789,15254,3002,35039,12670,340,23375,50443,511959,244954,102384,241696,96,806,27913,11246,0,36,12,184,56,40.01975045,194.3471802,12.31718165,39.69911616,29.29756873,16.13755472,0.038133689,17.03914409,5.935625476,1.168136074,13.6343504,4.93014126,0.132300555,9.095663138,19.62834377,199.2131168,95.31632378,39.83958822,94.04857317,0.037355451,0.313630139,10.86148642,4.376035407,0,0.014008294,0.004669431,0.071597947,0.02179068
24027,United States,1993,5267.343,20.296,259532130,104872,510254,32627,104014,76507,41879,110,44457,14792,3164,38252,12662,339,23645,54134,520782,244852,104375,252046,105,839,30123,11823,0,34,12,178,56,40.40809899,196.6053298,12.57146851,40.07750408,29.47881636,16.13634505,0.042383962,17.129671,5.699486996,1.219116878,14.73883022,4.878779363,0.130619665,9.11062534,20.85830375,200.6618602,94.34361749,40.21660054,97.11552862,0.040457419,0.323274039,11.60665541,4.555505324,0,0.013100497,0.004623705,0.068584957,0.02157729
24028,United States,1994,5358.824,20.435,262241204,105603,512209,33103,104079,76900,41556,122,44294,14082,3297,41866,12472,330,23549,56417,521049,243262,105019,258503,114,854,31989,12287,0,32,12,171,57,40.26941548,195.3198018,12.62311166,39.68827111,29.32414847,15.84648002,0.046522056,16.89055699,5.369865523,1.257239499,15.9646918,4.755926914,0.125838348,8.979900809,21.51340031,198.6907443,92.76269186,40.04671974,98.57451692,0.043471429,0.325654393,12.1983119,4.685381173,0,0.012202507,0.00457594,0.065207144,0.021735715
24029,United States,1995,5421.502,20.446,265163740,106353,516928,33798,104692,77465,41456,136,44317,13315,3472,42159,12422,327,23661,58077,523811,246213,105733,265915,126,871,33236,12838,0,30,11,162,54,40.10842508,194.9467148,12.74608663,39.48201968,29.21402451,15.63411347,0.051289064,16.71306944,5.021425629,1.309379631,15.89923268,4.684652585,0.123320029,8.923165739,21.9023159,197.5424694,92.85319328,39.87460729,100.2833193,0.047517809,0.328476284,12.53414211,4.84153678,0,0.011313764,0.00414838,0.061094326,0.020364775
24030,United States,1996,5610.582,20.909,268335007,105390,515725,34262,103905,77151,40741,154,43599,12867,3649,33053,12343,322,23634,58416,519031,248822,104753,269938,140,879,32485,13415,0,28,11,156,56,39.27553143,192.1944534,12.76836757,38.72211873,28.75174613,15.18288667,0.057390946,16.24797319,4.795125371,1.359867295,12.31781137,4.599847086,0.119999252,8.807646928,21.7698021,193.4264954,92.72811728,39.0381416,100.597385,0.052173588,0.327575597,12.10613567,4.9993477,0,0.010434718,0.004099353,0.058136283,0.020869435
24031,United States,1997,5686.465,20.928,271713634,104693,514302,34966,103136,77119,39927,182,42803,12778,3859,21917,12364,317,23754,58665,514323,252482,104005,273597,163,884,31825,13950,0,27,11,154,58,38.53063921,189.2808956,12.86869543,37.95760944,28.38245504,14.69451474,0.066982285,15.75298205,4.702745244,1.420245257,8.066212828,4.550378948,0.116666946,8.742292262,21.59074579,189.2886244,92.92209459,38.27743145,100.6931437,0.059989629,0.325342526,11.71269897,5.134081715,0,0.009936932,0.00404838,0.056677318,0.021346003
24032,United States,1998,5731.05,20.827,275175309,104992,517240,36091,103396,77630,39450,220,42285,12943,4115,19201,12560,315,24189,59389,514248,259547,104228,279281,195,893,33082,14610,0,26,10,152,56,38.15458603,187.9674459,13.11563895,37.57459213,28.21110669,14.33631533,0.079949034,15.36656765,4.703547003,1.495410331,6.977733602,4.564363004,0.11447248,8.790396234,21.5822416,186.880139,94.32059909,37.87694484,101.4920274,0.070863916,0.324520395,12.02215421,5.309342634,0,0.009448522,0.003634047,0.055237514,0.020350663
24033,United States,1999,5804.669,20.839,278548148,105371,523804,37466,104654,78657,39408,289,41936,13023,4435,20459,12857,315,24938,60640,517306,269567,104578,287496,252,872,35628,15501,0,25,9,145,63,37.82864857,188.0479205,13.45045741,37.57124244,28.23820606,14.14764388,0.10375226,15.0552069,4.675313799,1.592184343,7.34487023,4.615719075,0.113086374,8.952850765,21.77002448,185.7151102,96.7757287,37.54395811,103.2123179,0.090469099,0.313051803,12.79060739,5.564926607,0,0.008975109,0.003231039,0.052055632,0.022617275
24034,United States,2000,6010.508,21.336,281710914,103749,522147,38216,104042,80477,39042,366,41217,13020,4561,19729,12885,310,25250,60469,515705,275714,102989,292865,315,867,38005,16320,0,24,9,141,68,36.82817912,185.3485165,13.5656796,36.93218645,28.56722832,13.85888798,0.129920419,14.63095604,4.62175917,1.619035605,7.003278545,4.573837704,0.110041885,8.96308902,21.46491208,183.0617752,97.87125251,36.55839901,103.9594085,0.111816754,0.307762304,13.49078013,5.793172784,0,0.008519372,0.003194764,0.050051309,0.02413822
24035,United States,2001,5904.882,20.747,284607992,102077,515688,38703,103247,83379,38688,389,40330,12821,4548,19333,12848,302,25484,58981,513371,283539,101326,298050,372,855,40758,17140,0,23,8,137,71,35.86582347,181.192382,13.59870456,36.27691523,29.29608526,13.59343416,0.136679226,14.17036806,4.504792683,1.597987452,6.792852114,4.514279416,0.106110864,8.954070411,20.72359233,180.3782797,99.62439846,35.60195175,104.7229904,0.130706098,0.300413208,14.32075035,6.022318586,0,0.008081291,0.002810884,0.048136385,0.024946594
24036,United States,2002,5946.771,20.7,287279312,100492,505748,39216,102511,86645,38423,413,39423,13010,4527,19481,12822,293,25812,56234,512206,294890,99744,303480,439,858,44130,17851,0,23,8,137,70,34.9805906,176.0474837,13.65082634,35.68339094,30.16054285,13.37478837,0.143762528,13.72288165,4.528693664,1.57581831,6.781205324,4.463252126,0.101991333,8.984983924,19.5746779,178.2954702,102.6492294,34.72021682,105.6393507,0.152812953,0.29866404,15.36135676,6.213813266,0,0.008006146,0.002784746,0.04768878,0.02436653
24037,United States,2003,6011.837,20.744,289815567,97219,489705,39321,100701,89728,37807,428,38098,13141,4416,19271,12645,282,25820,52711,507155,304997,96526,306668,507,855,47237,18482,0,23,8,137,88,33.54512699,168.9712547,13.56759418,34.74658075,30.96037971,13.04519298,0.147680128,13.14560166,4.534262992,1.523727675,6.649401272,4.363119666,0.097303262,8.909114257,18.18777388,174.9923254,105.2383083,33.3060094,105.8148819,0.174938843,0.295015209,16.29898645,6.377159168,0,0.007936082,0.002760376,0.047271443,0.030364138
24038,United States,2004,6114.007,20.913,292354663,92987,467423,38771,97200,91603,36680,440,36262,13041,4263,18770,12242,265,25407,49083,495705,309809,92316,305079,577,842,49534,18879,0,22,7,132,102,31.80623119,159.8821771,13.26163216,33.2472891,31.33283357,12.54640498,0.150502132,12.40342796,4.460677954,1.458160426,6.420284119,4.187379765,0.090643329,8.690471956,16.78885484,169.5560436,105.9702612,31.57671544,104.3523633,0.197363023,0.288006352,16.94311953,6.457567602,0,0.007525107,0.002394352,0.04515064,0.034889131
24039,United States,2005,6134.521,20.795,294993509,91505,460457,39233,96531,95606,36515,457,35533,13264,4252,18456,12184,256,25666,48050,495192,320168,90806,310455,665,858,52622,19711,0,22,7,130,112,31.0193266,156.0905532,13.29961467,32.7230929,32.40952668,12.37823846,0.154918663,12.04534978,4.496370122,1.441387648,6.256408849,4.130260371,0.086781571,8.700530424,16.288494,167.8653885,108.5339135,30.78237223,105.2412987,0.225428689,0.290853857,17.83835861,6.681841938,0,0.007457791,0.002372934,0.044068766,0.037966937
24040,United States,2006,6051.668,20.324,297758977,88785,449055,39208,94606,98277,36014,480,34417,13369,4150,18120,11917,244,25583,47115,489860,327500,88050,311855,742,858,55030,20257,0,22,7,126,115,29.81774081,150.811574,13.16769704,31.77267767,33.00555402,12.09501737,0.161204208,11.55867754,4.489873029,1.393744713,6.085458844,4.002230301,0.081945472,8.591848433,15.82320052,164.5156109,109.9882876,29.57089687,104.734038,0.249194838,0.288152521,18.48139074,6.803153411,0,0.007388526,0.002350895,0.042316105,0.038621841
24041,United States,2007,6131.004,20.395,300608425,83921,437157,39128,92588,100895,35525,477,33250,13368,4142,17486,11605,230,25492,46387,484575,338307,83248,312758,781,854,56684,20868,0,22,7,121,118,27.91704857,145.4240679,13.01626859,30.80020129,33.5635969,11.81769939,0.158678187,11.0609009,4.446981152,1.377872227,5.81686957,3.86050391,0.076511495,8.480134913,15.4310379,161.1980769,112.540758,27.69316928,104.0416615,0.259806424,0.284090507,18.85642427,6.941921205,0,0.007318491,0.002328611,0.0402517,0.039253724
24042,United States,2008,5914.078,19.487,303486022,79444,431300,39576,92108,104008,35604,467,32671,12829,4177,16769,11470,218,25793,46423,485557,353757,78860,317477,804,863,58572,21543,0,21,6,111,123,26.1771529,142.1152767,13.0404688,30.34999747,34.27110063,11.73167705,0.153878586,10.76524045,4.22721281,1.37634016,5.525460411,3.779416239,0.071831974,8.498908724,15.29658588,159.9932006,116.5645118,25.98472229,104.6100898,0.264921592,0.284362355,19.29973566,7.098514738,0,0.006919594,0.001977027,0.036574996,0.040529049
24043,United States,2009,5478.21,17.885,306307565,74765,423002,39674,90765,106886,35337,438,31906,11997,4177,16147,11199,205,25718,45827,481936,362532,74243,319825,789,856,60692,21954,0,19,6,101,121,24.40847323,138.0971443,12.95234089,29.63198118,34.8949919,11.53644377,0.14299353,10.41632778,3.916651553,1.363662043,5.271498926,3.656129094,0.066926196,8.396136086,14.96110617,157.3372829,118.3555489,24.23805628,104.4130268,0.257584236,0.279457675,19.81407152,7.167305842,0,0.006202916,0.001958815,0.032973394,0.039502779
24044,United States,2010,5675.786,18.368,309011469,71483,420422,39877,89918,109066,35139,410,31296,11242,4255,15020,11042,194,25687,45576,477588,366707,70979,322489,772,854,62637,22522,0,18,5,91,111,23.13279835,136.0538498,12.90469902,29.09859634,35.2951301,11.37142259,0.132681159,10.12777943,3.63805267,1.376971545,4.860661013,3.573330154,0.062780841,8.312636448,14.74896713,154.5534868,118.6709999,22.96969761,104.3614986,0.249828915,0.276365147,20.27012143,7.288402619,0,0.005825027,0.001618063,0.029448745,0.035920997
24045,United States,2011,5540.173,17.781,311584051,71105,426323,40702,90657,112915,35491,414,31382,11036,4415,14616,11063,186,25960,45475,480564,370883,70550,329075,776,872,66100,23365,0,17,5,86,119,22.82048769,136.8243973,13.06292792,29.09552004,36.2390179,11.39050599,0.132869445,10.0717607,3.541901443,1.416953142,4.69086911,3.550566842,0.059694968,8.331620286,14.59477783,154.2325413,119.0314455,22.64236561,105.6135572,0.249049975,0.279860281,21.21417954,7.498779198,0,0.005455992,0.001604703,0.027600899,0.038191942
24046,United States,2012,5338.698,17,314043885,68807,430713,41371,90841,116206,35713,410,31344,10907,4576,14378,11005,178,26100,44617,481186,373544,68292,334656,762,879,69306,23990,0,16,5,82,124,21.90999516,137.1505769,13.17363654,28.92621202,37.00310866,11.37197752,0.130555002,9.980770681,3.473081477,1.457121192,4.578341018,3.504287307,0.056679976,8.310940364,14.20725005,153.2225345,118.9464332,21.74600534,106.5634505,0.242641247,0.279897187,22.06889015,7.639059745,0,0.005094829,0.001592134,0.026111,0.039484927
24047,United States,2013,5474.257,17.302,316400539,66640,437970,42258,91470,119808,36063,405,31512,10835,4814,14322,10969,171,26326,43632,483704,377775,66170,341827,745,894,73424,24792,0,16,5,80,134,21.06191102,138.4226466,13.35585588,28.90955884,37.86592791,11.39789462,0.12800231,9.959527913,3.424456872,1.521489191,4.526540961,3.466808253,0.05404542,8.32046623,13.79011557,152.87711,119.3977106,20.91336513,108.0361624,0.23546104,0.282553248,23.20602874,7.835637726,0,0.005056881,0.001580275,0.025284407,0.042351382
24048,United States,2014,5522.807,17.331,318673422,63922,445918,43159,92198,123572,36476,399,31749,10743,5130,14272,10907,164,26558,42662,486227,382830,63519,349779,726,902,78721,25463,0,16,5,79,137,20.0587798,139.9294604,13.54333215,28.93181346,38.77700224,11.44620087,0.125206551,9.962864114,3.371162845,1.60979851,4.478566148,3.422626189,0.051463344,8.33392375,13.38737311,152.5784601,120.1323906,19.93231805,109.7609577,0.227819438,0.283048393,24.70271901,7.990311787,0,0.005020814,0.001569004,0.024790269,0.04299072
24049,United States,2015,5371.771,16.741,320878312,62621,456936,44306,93765,128082,37082,393,32203,10698,5515,14169,10917,159,26943,42158,490978,391105,62231,359659,708,918,85529,26221,0,16,5,80,138,19.51549783,142.4016466,13.80772659,29.22135791,39.91606637,11.55640584,0.122476336,10.03589174,3.333974158,1.718720086,4.415692638,3.40222433,0.049551495,8.396641029,13.13831394,153.0106528,121.8857696,19.39395642,112.0857928,0.220644392,0.286089762,26.65465281,8.171633613,0,0.004986314,0.001558223,0.02493157,0.043006958
24050,United States,2016,5248.024,16.247,323015992,60202,465558,45408,95347,132508,37688,384,32826,10517,5798,14552,10703,152,27161,41238,497281,399515,59832,369396,682,922,93918,26716,0,16,5,80,144,18.63746734,144.1284678,14.05750834,29.5177336,41.02211757,11.66753379,0.118879563,10.16234515,3.255875951,1.79495757,4.50504011,3.313458239,0.047056494,8.408562013,12.76655058,153.9493438,123.6827309,18.52292192,114.3584247,0.211135057,0.285434784,29.07534064,8.270797936,0,0.004953315,0.001547911,0.024766576,0.044579836
24051,United States,2017,5207.751,16.02,325084758,58113,467248,45805,96267,133096,38014,374,33223,10174,5657,14441,10492,146,27068,39871,500569,405299,57765,373207,665,929,98621,26397,0,15,5,78,126,17.87626106,143.7311312,14.09017152,29.61289252,40.94193798,11.69356577,0.11504692,10.21979628,3.129645346,1.740161561,4.44222611,3.227465989,0.044911364,8.326443899,12.26480142,153.9810735,124.6748702,17.76921205,114.8029832,0.204562036,0.285771626,30.33701137,8.120036191,0,0.004614181,0.00153806,0.023993743,0.038759123
24052,United States,2018,5375.491,16.434,327096263,59375,481551,47379,99502,135290,39210,378,34470,9804,5760,14366,10756,148,27636,38704,515910,422365,59030,384191,675,958,101471,27006,0,15,5,76,120,18.15214868,147.2199638,14.48472678,30.41979113,41.36091277,11.98729684,0.115562311,10.53818215,2.997282791,1.760949498,4.39197925,3.28832861,0.045246619,8.448888944,11.83260232,157.724211,129.1255963,18.04667515,117.4550258,0.206361269,0.292880142,31.0217546,8.256285092,0,0.004585806,0.001528602,0.02323475,0.036686448
